,time,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,
1062,20181110094732,529.7,2,50,20,14,530,0,,
1063,20181110094742,529,9,50,20,14,529,6,,
1064,20181110094752,529.1,8,50,20,14,529,0,,
1065,20181110094802,529,8,50,20,14,529,0,,
1066,20181110094812,527.5,-23,50,20,14,532,-57,,
1067,20181110094822,518.6,128,50,20,14,524,30,,
1068,20181110094832,525.6,-2,50,20,14,527,-10,,
1069,20181110094842,525.5,7,50,20,14,533,-109,,
1070,20181110094852,529.3,3,50,20,14,529,0,,
1071,20181110094902,528.3,10,50,20,14,529,0,,
1072,20181110094912,528,13,50,20,14,528,0,,
1073,20181110094922,528.1,14,50,20,14,528,0,,
1074,20181110094932,518.6,165,50,20,14,515,182,,
1075,20181110094942,519.4,74,50,20,14,523,25,,
1076,20181110094952,525.1,-6,50,20,14,527,-8,,
1077,20181110095002,528.3,-2,50,20,14,528,-10,,
1078,20181110095012,517,170,50,20,14,515,183,,
1079,20181110095022,522.8,30,50,20,14,523,29,,
1080,20181110095032,524.7,-3,50,20,14,522,50,,
1081,20181110095042,533.7,-117,50,20,14,535,-118,,
1082,20181110095052,526.9,19,50,20,14,527,0,,
1083,20181110095102,526.4,31,50,20,14,526,0,,
1084,20181110095112,526,27,50,20,14,526,3,,
1085,20181110095122,515.1,145,50,20,14,512,178,,
1086,20181110095132,532.6,-130,50,20,14,529,-59,,
1087,20181110095142,527.4,9,50,20,14,527,0,,
1088,20181110095152,527.8,2,50,20,14,528,0,,
1089,20181110095202,528.1,2,50,20,14,528,0,,
1090,20181110095212,510.6,229,49,20,14,510,238,,
1091,20181110095222,522.7,36,49,20,14,523,45,,
1092,20181110095232,535.2,-137,49,20,14,537,-138,,
1093,20181110095242,529,2,49,20,14,529,0,,
1094,20181110095252,528.7,1,49,20,14,529,0,,
1095,20181110095302,528.8,1,49,20,14,529,0,,
1096,20181110095312,529,1,49,20,14,529,0,,
1097,20181110095322,529.1,2,49,20,14,529,0,,
1098,20181110095332,525.2,42,49,20,14,528,5,,
1099,20181110095342,526.3,29,49,20,14,524,47,,
1100,20181110095352,528.4,-1,49,20,14,529,-2,,
1101,20181110095402,530.6,-17,49,20,14,531,-16,,
1102,20181110095412,523.2,95,49,20,14,522,104,,
1103,20181110095422,525.7,-11,49,20,14,524,38,,
1104,20181110095432,533.7,-80,48,20,14,534,-75,,
1105,20181110095442,528.8,1,48,20,14,529,0,,
1106,20181110095452,525.5,60,48,20,14,528,14,,
1107,20181110095502,528.5,10,48,20,14,529,0,,
1108,20181110095512,514.3,212,48,20,14,512,229,,
1109,20181110095522,533.3,-111,48,20,14,535,-120,,
1110,20181110095532,527.6,14,48,20,14,528,0,,
1111,20181110095542,515.2,202,48,20,14,514,210,,
1112,20181110095552,528.6,-1,48,20,14,529,0,,
1113,20181110095602,525.5,13,48,20,14,528,0,,
1114,20181110095612,518.9,129,48,20,14,518,130,,
1115,20181110095622,533.9,-106,48,20,14,535,-110,,
1116,20181110095632,518.7,141,48,20,14,521,89,,
1117,20181110095642,533,-121,48,20,14,535,-122,,
1118,20181110095652,528.7,1,48,20,14,529,0,,
1119,20181110095702,525.3,51,48,20,14,526,37,,
1120,20181110095712,529.8,-18,48,20,14,529,-11,,
1121,20181110095722,524.4,9,48,20,14,526,-5,,
1122,20181110095732,529.9,-51,48,20,14,529,-15,,
1123,20181110095742,525.1,-1,48,20,14,525,14,,
1124,20181110095752,533.3,-114,48,20,14,534,-113,,
1125,20181110095802,527.6,9,48,20,14,528,0,,
1126,20181110095812,508.3,241,48,20,14,507,273,,
1127,20181110095822,524.4,-7,48,20,14,524,24,,
1128,20181110095832,521.5,49,48,20,14,525,-2,,
1129,20181110095842,527.9,12,48,20,14,528,-1,,
1130,20181110095852,526.3,22,48,20,14,526,0,,
1131,20181110095902,526.2,26,48,20,14,527,0,,
1132,20181110095912,526.2,18,48,20,14,527,0,,
1133,20181110095922,513.8,146,48,20,14,513,162,,
1134,20181110095932,512.9,193,48,20,14,512,209,,
1135,20181110095942,516.2,208,48,20,15,513,220,,
1136,20181110095952,525.7,13,48,20,15,526,0,,
1137,20181110100002,510.6,204,47,20,15,521,6,,
1138,20181110100012,533,-127,47,21,15,534,-138,,
1139,20181110100022,526.2,13,47,21,15,526,0,,
1140,20181110100032,511.6,229,47,21,15,517,93,,
1141,20181110100042,515.3,145,47,21,15,517,126,,
1142,20181110100052,522.2,44,46,21,15,525,5,,
1143,20181110100102,526.6,-11,46,21,15,527,-8,,
1144,20181110100112,527.3,29,46,21,15,527,28,,
1145,20181110100122,514.6,191,46,20,15,513,203,,
1146,20181110100132,518.7,70,46,20,15,519,80,,
1147,20181110100142,518.5,100,46,21,15,518,135,,
1148,20181110100152,535.6,-113,46,21,15,537,-113,,
1149,20181110100202,528.1,1,46,21,15,528,9,,
1150,20181110100212,512.3,221,46,21,15,512,219,,
1151,20181110100222,525,-17,46,21,15,526,-7,,
1152,20181110100232,526.9,-11,46,20,15,524,49,,
1153,20181110100242,523.5,38,46,21,15,524,42,,
1154,20181110100252,527.1,-11,46,20,15,528,-12,,
1155,20181110100302,530.4,-16,46,20,15,530,-14,,
1156,20181110100312,528.4,1,46,20,15,529,0,,
1157,20181110100322,528.5,1,46,20,15,529,0,,
1158,20181110100332,528.6,1,46,20,15,529,0,,
1159,20181110100342,528.7,1,46,20,15,529,0,,
1160,20181110100352,526.1,4,46,20,15,522,80,,
1161,20181110100402,523.8,41,46,20,15,526,10,,
1162,20181110100412,526.7,-13,46,20,15,527,-1,,
1163,20181110100422,523.7,48,46,20,14,524,45,,
1164,20181110100432,526,17,46,20,14,527,-9,,
1165,20181110100442,528.9,3,46,20,14,529,0,,
1166,20181110100452,524.1,88,46,20,14,520,125,,
1167,20181110100502,510.5,219,46,20,14,510,240,,
1168,20181110100512,526.2,-15,46,20,15,527,-6,,
1169,20181110100522,525.6,19,46,20,15,524,39,,
1170,20181110100532,527.7,-13,46,20,15,528,-10,,
1171,20181110100542,527.9,-12,46,20,15,529,-13,,
1172,20181110100552,531.6,-17,46,20,15,531,-12,,
1173,20181110100602,521.2,82,46,20,15,521,87,,
1174,20181110100612,524.8,5,46,20,15,528,-12,,
1175,20181110100622,526.6,-9,46,20,15,525,23,,
1176,20181110100632,523.9,46,46,20,15,524,48,,
1177,20181110100642,530.3,-11,46,20,15,529,-9,,
1178,20181110100652,528.3,8,46,20,15,529,0,,
1179,20181110100702,521.3,94,46,20,15,521,95,,
1180,20181110100712,525.2,0,46,20,15,527,-11,,
1181,20181110100722,528.1,9,46,20,15,528,0,,
1182,20181110100732,527.7,10,46,20,15,528,0,,
1183,20181110100742,528.5,-81,46,20,15,533,-113,,
1184,20181110100752,520.7,68,45,20,15,519,75,,
1185,20181110100802,524.6,-8,45,21,15,526,0,,
1186,20181110100812,530.9,-23,45,21,15,531,-23,,
1187,20181110100822,527.6,11,45,21,15,528,0,,
1188,20181110100832,527.4,12,45,21,15,528,0,,
1189,20181110100842,527.3,13,45,20,15,528,0,,
1190,20181110100852,519.8,95,45,21,15,521,70,,
1191,20181110100902,524.4,0,45,21,15,523,25,,
1192,20181110100912,521.6,67,45,21,15,523,29,,
1193,20181110100922,525.2,-3,45,21,15,526,-11,,
1194,20181110100932,528.1,7,45,21,15,527,12,,
1195,20181110100942,528.8,-4,45,20,15,529,-2,,
1196,20181110100952,521.5,104,45,20,15,520,119,,
1197,20181110101002,525.9,1,45,21,15,525,25,,
1198,20181110101012,526.6,-9,45,20,15,527,-11,,
1199,20181110101022,529,2,44,20,15,529,0,,
1200,20181110101032,528.3,2,44,20,15,528,0,,
1201,20181110101042,528.5,2,44,20,15,529,0,,
1202,20181110101052,528.1,5,44,20,15,528,2,,
1203,20181110101102,528.1,15,44,20,15,528,0,,
1204,20181110101112,528.4,1,44,20,15,528,0,,
1205,20181110104312,531.6,2,44,20,14,531,5,,
1206,20181110104322,530.5,3,44,20,14,528,30,,
1207,20181110104332,516.4,160,44,20,14,517,154,,
1208,20181110104342,529.7,-19,44,20,14,523,69,,
1209,20181110104352,533.2,-27,44,20,15,532,-19,,
1210,20181110104402,520.5,129,44,20,15,521,97,,
1211,20181110104412,519.2,102,44,20,15,522,49,,
1212,20181110104422,527.2,-11,44,20,15,528,-12,,
1213,20181110104432,525.7,26,44,20,15,527,3,,
1214,20181110104442,528.1,-11,44,20,15,529,-10,,
1215,20181110104452,516.9,154,44,20,15,517,156,,
1216,20181110104502,523.7,48,44,20,15,525,28,,
1217,20181110104512,525.5,0,44,20,15,536,-136,,
1218,20181110104522,534.8,-122,44,20,15,536,-116,,
1219,20181110104532,529.4,1,44,20,15,530,0,,
1220,20181110104542,520.3,99,44,20,15,522,77,,
1221,20181110104552,534,-131,44,20,15,535,-120,,
1222,20181110104602,517.7,111,44,20,15,520,83,,
1223,20181110104612,526,-4,44,20,15,523,36,,
1224,20181110104622,521.9,51,44,20,15,525,16,,
1225,20181110104632,521,74,44,20,15,524,30,,
1226,20181110104642,533.9,-73,44,20,15,533,-44,,
1227,20181110104652,519.5,125,44,20,15,522,72,,
1228,20181110104702,526.6,-11,44,20,15,527,-10,,
1229,20181110104712,526.9,-11,44,20,15,527,-10,,
1230,20181110104722,521.1,89,44,20,15,520,102,,
1231,20181110104732,522.7,52,44,20,15,522,52,,
1232,20181110104742,520.8,81,43,20,15,520,97,,
1233,20181110104752,522.6,107,43,20,15,521,101,,
1234,20181110104802,527.8,-1,43,20,15,532,-72,,
1235,20181110104812,520.8,106,43,20,15,520,113,,
1236,20181110104822,525.6,-14,43,20,15,526,-12,,
1237,20181110104832,525.9,-11,43,20,15,526,-9,,
1238,20181110104842,525.5,29,43,20,15,525,29,,
1239,20181110104852,532.6,-38,43,20,15,531,-32,,
1240,20181110104902,523,-4,43,20,15,522,54,,
1241,20181110104912,523.2,41,43,20,15,525,24,,
1242,20181110104922,526.8,2,43,20,15,526,18,,
1243,20181110104932,523.6,58,43,20,15,521,71,,
1244,20181110104942,528.8,-13,43,20,15,534,-100,,
1245,20181110104952,529.6,1,43,20,15,530,0,,
1246,20181110105002,529.2,1,43,20,15,529,0,,
1247,20181110105012,529.1,1,43,20,15,529,0,,
1248,20181110105022,525.1,40,43,20,15,525,45,,
1249,20181110105032,523.7,38,43,20,15,523,39,,
1250,20181110105042,524,42,42,20,15,526,8,,
1251,20181110105052,527.1,-11,42,20,15,525,25,,
1252,20181110105102,527.8,-7,42,20,15,528,-7,,
1253,20181110105112,528.9,3,42,20,15,529,0,,
1254,20181110105122,527,-2,42,20,15,534,-94,,
1255,20181110105132,525.4,42,42,20,15,526,26,,
1256,20181110105142,524.5,56,42,20,15,527,11,,
1257,20181110105152,526.1,14,42,20,15,525,33,,
1258,20181110105202,533.2,-91,42,20,15,533,-78,,
1259,20181110105212,527.9,0,42,20,15,528,0,,
1260,20181110105222,523.9,1,42,20,15,534,-124,,
1261,20181110105232,521.4,35,42,20,15,521,43,,
1262,20181110105242,525.2,3,42,21,15,523,41,,
1263,20181110105252,534.2,-126,42,21,15,535,-106,,
1264,20181110105302,510.2,247,42,21,15,511,206,,
1265,20181110105312,522.5,42,42,21,15,522,48,,
1266,20181110105322,524,26,42,21,15,524,27,,
1267,20181110105332,534.1,-121,42,21,15,536,-110,,
1268,20181110105342,529.7,-13,42,21,15,530,-25,,
1269,20181110105352,527.4,19,42,21,15,526,15,,
1270,20181110105402,524.5,-16,42,21,15,526,-23,,
1271,20181110105412,533.1,-122,42,21,15,534,-123,,
1272,20181110105422,532.8,-101,42,21,15,533,-88,,
1273,20181110105432,527.4,1,42,21,15,528,0,,
1274,20181110105442,527.4,4,42,21,15,528,2,,
1275,20181110105452,513.5,185,42,21,15,517,114,,
1276,20181110105502,529.5,-21,42,21,15,516,179,,
1277,20181110105512,523.9,21,42,21,15,526,-4,,
1278,20181110105522,526.9,-12,42,21,15,527,-8,,
1279,20181110105532,528.3,1,42,21,15,528,0,,
1280,20181110105542,527.8,1,42,21,15,528,0,,
1281,20181110105552,518.6,117,42,21,15,519,111,,
1282,20181110105602,524.6,-12,42,21,15,526,-21,,
1283,20181110105612,527.3,7,42,21,15,528,0,,
1284,20181110105622,527.1,1,42,21,15,527,0,,
1285,20181110105632,527.2,14,42,21,15,527,0,,
1286,20181110105642,526.2,19,42,21,15,526,25,,
1287,20181110105652,526.9,1,42,21,15,526,10,,
1288,20181110105702,516,124,42,21,15,524,-8,,
1289,20181110105712,517.2,121,42,21,15,518,113,,
1290,20181110105722,525,-15,41,21,15,526,-7,,
1291,20181110105732,533.2,-85,41,21,15,535,-93,,
1292,20181110105742,529.2,0,41,21,15,529,0,,
1293,20181110105752,528.7,1,41,21,15,529,0,,
1294,20181110105802,528.6,1,41,21,15,529,0,,
1295,20181110105812,526.6,31,41,21,15,525,48,,
1296,20181110105822,531.5,-57,41,21,15,532,-52,,
1297,20181110105832,528.7,1,41,21,15,529,0,,
1298,20181110105842,528.7,1,41,21,15,529,0,,
1299,20181110105852,528.8,1,41,21,15,529,0,,
1300,20181110105902,528.8,1,41,21,15,529,0,,
1301,20181110105912,528.9,1,41,21,15,529,0,,
1302,20181110105922,529,1,41,21,15,529,0,,
1303,20181110105932,517.2,131,41,21,15,520,82,,
1304,20181110105942,525,77,41,21,15,522,109,,
1305,20181110105952,533.6,-93,41,21,15,534,-87,,
1306,20181110110002,528.7,1,41,21,15,529,0,,
1307,20181110110012,511.6,212,41,21,15,512,203,,
1308,20181110110022,519.9,29,41,21,15,525,-1,,
1309,20181110110032,523.6,23,41,21,15,524,26,,
1310,20181110110042,528,-12,41,21,15,528,-11,,
1311,20181110110052,529.1,1,41,21,15,529,0,,
1312,20181110110102,528.6,1,41,21,15,529,0,,
1313,20181110110112,528.6,1,41,21,15,529,0,,
1314,20181110110122,528.7,1,41,21,15,529,0,,
1315,20181110110132,524.4,56,41,21,15,524,61,,
1316,20181110110142,521.1,76,41,21,15,521,72,,
1317,20181110110152,529.1,1,41,21,15,529,0,,
1318,20181110110202,528.1,10,41,21,15,528,0,,
1319,20181110110212,527.9,3,41,21,15,528,0,,
1320,20181110110222,525,51,41,21,15,524,59,,
1321,20181110110232,524,51,41,21,15,525,12,,
1322,20181110110242,530.4,-5,41,21,15,529,0,,
1323,20181110110252,530.7,-42,41,21,15,525,60,,
1324,20181110110302,528.5,-41,40,21,15,532,-67,,
1325,20181110110312,520.1,100,40,21,15,526,1,,
1326,20181110110322,522.7,45,40,21,15,520,65,,
1327,20181110110332,532.1,-48,40,21,15,528,15,,
1328,20181110110342,531.1,-53,40,21,15,531,-39,,
1329,20181110110352,528,1,40,21,15,528,0,,
1330,20181110110402,528.2,1,40,21,15,528,0,,
1331,20181110110412,528.3,1,40,21,15,529,0,,
1332,20181110110422,528.5,1,40,21,15,529,0,,
1333,20181110110432,528.5,2,40,21,15,529,0,,
1334,20181110110442,524.1,70,40,21,15,523,80,,
1335,20181110110452,513.7,166,40,21,15,513,174,,
1336,20181110110502,532.6,-99,40,21,15,534,-122,,
1337,20181110110512,517.9,76,40,21,15,522,27,,
1338,20181110110522,522.1,95,40,21,15,521,104,,
1339,20181110110532,519.5,85,40,21,15,519,99,,
1340,20181110110542,527.1,5,40,21,15,527,5,,
1341,20181110110552,527.9,8,40,21,15,527,6,,
1342,20181110110602,526.5,6,40,21,15,524,39,,
1343,20181110110612,524.3,-1,40,21,15,525,0,,
1344,20181110110622,527.2,1,40,21,15,528,0,,
1345,20181110110632,523.4,42,40,21,15,525,14,,
1346,20181110110642,528.8,-6,40,21,15,528,0,,
1347,20181110110652,527.7,1,40,21,15,528,0,,
1348,20181110110702,527.8,1,40,21,15,528,0,,
1349,20181110110712,528,1,40,21,15,528,0,,
1350,20181110110722,528,5,40,21,15,528,4,,
1351,20181110110732,520,57,40,21,15,525,-11,,
1352,20181110110742,532.4,-72,40,21,15,533,-62,,
1353,20181110110752,524.7,53,40,21,15,526,14,,
1354,20181110110802,522.6,28,40,21,15,520,76,,
1355,20181110110812,532.7,-104,40,21,15,534,-93,,
1356,20181110110822,526,33,40,21,15,524,62,,
1357,20181110110832,517.6,99,40,21,15,517,121,,
1358,20181110110842,526,-18,40,21,15,526,-8,,
1359,20181110110852,521.6,97,40,21,15,527,-6,,
1360,20181110110902,526.4,0,40,21,15,527,0,,
1361,20181110110912,528.6,12,40,21,15,528,3,,
1362,20181110110922,514.8,138,40,21,15,515,127,,
1363,20181110110932,527.1,5,40,21,15,527,0,,
1364,20181110110942,521.9,95,40,21,15,517,142,,
1365,20181110110952,518.2,59,40,21,15,520,36,,
1366,20181110111002,533.1,-133,39,21,15,534,-120,,
1367,20181110111012,513.2,173,39,21,15,517,100,,
1368,20181110111022,526.1,-10,39,21,15,527,-10,,
1369,20181110111032,528.1,1,39,21,15,528,0,,
1370,20181110111042,527.5,1,39,21,15,528,0,,
1371,20181110111052,527.6,1,39,21,15,528,0,,
1372,20181110111102,525.6,-12,39,21,15,526,-7,,
1373,20181110111112,527.1,0,39,21,15,527,-5,,
1374,20181110111122,530.2,-34,39,21,15,529,-13,,
1375,20181110111132,527.9,1,39,21,15,528,0,,
1376,20181110111142,521.8,51,39,21,15,522,59,,
1377,20181110111152,529.6,-55,39,21,15,526,19,,
1378,20181110111202,526.2,-1,39,21,15,527,0,,
1379,20181110111212,524.3,-3,39,21,15,526,-10,,
1380,20181110111222,527.7,1,39,21,15,528,0,,
1381,20181110111232,523.3,62,39,21,15,527,0,,
1382,20181110111242,522.9,-14,39,21,15,524,-10,,
1383,20181110111252,527.3,2,39,21,15,527,1,,
1384,20181110111302,524.8,39,39,21,15,527,7,,
1385,20181110111312,519.9,110,39,21,15,518,124,,
1386,20181110111322,526.8,0,39,21,15,528,-21,,
1387,20181110111332,521.8,72,39,21,15,521,77,,
1388,20181110111342,532.6,-87,39,21,15,533,-79,,
1389,20181110111352,526,-9,38,21,15,526,-7,,
1390,20181110111402,528,-1,38,21,15,528,0,,
1391,20181110111412,515,196,38,21,15,512,213,,
1392,20181110111422,519.9,39,38,21,15,521,33,,
1393,20181110111432,530.9,-61,38,21,15,531,-56,,
1394,20181110111442,529.2,-86,38,21,15,532,-91,,
1395,20181110111452,525.9,31,38,21,15,524,46,,
1396,20181110111502,513.6,187,38,21,15,512,201,,
1397,20181110111512,521.5,0,38,21,15,528,-66,,
1398,20181110111522,524.9,42,38,21,15,524,44,,
1399,20181110111532,514.7,147,38,21,15,514,162,,
1400,20181110111542,523.6,-13,38,21,15,520,61,,
1401,20181110111552,522.3,24,38,21,15,522,34,,
1402,20181110111602,524.2,75,38,21,15,521,114,,
1403,20181110111612,532.2,-137,38,21,15,534,-138,,
1404,20181110111622,523.2,58,38,21,15,525,20,,
1405,20181110111632,526.8,1,38,21,15,527,0,,
1406,20181110111642,526.8,1,38,21,15,526,0,,
1407,20181110112132,529.3,1,38,21,15,530,0,,
1408,20181110112142,529.3,1,38,21,15,530,0,,
1409,20181110112152,529.3,1,38,21,15,530,0,,
1410,20181110112202,529.3,1,38,21,15,530,0,,
1411,20181110112212,529.3,1,38,21,15,530,0,,
1412,20181110112222,529.3,1,38,21,15,530,0,,
1413,20181110112232,529.3,1,38,21,15,530,0,,
1414,20181110112242,515.1,139,38,21,15,524,5,,
1415,20181110112252,527.5,19,38,21,15,527,10,,
1416,20181110112302,519.5,95,38,21,15,521,48,,
1417,20181110112312,514.2,80,38,21,15,522,-2,,
1418,20181110112322,523.2,-17,38,21,15,524,0,,
1419,20181110112332,534.1,-115,38,21,15,535,-106,,
1420,20181110112342,527.3,1,38,21,15,528,0,,
1421,20181110112352,514.3,196,38,21,15,512,224,,
1422,20181110112402,533.5,-126,38,21,15,528,-12,,
1423,20181110112412,532.5,-66,38,21,15,528,14,,
1424,20181110112422,510.5,183,38,21,15,509,219,,
1425,20181110112432,515.9,109,37,21,15,519,65,,
1426,20181110112442,514.8,125,37,21,15,514,152,,
1427,20181110112452,520.2,47,37,21,15,520,62,,
1428,20181110112502,525.9,-16,37,21,15,530,-64,,
1429,20181110112512,517.7,91,37,21,15,520,52,,
1430,20181110112522,525.2,-17,37,21,15,534,-142,,
1431,20181110112532,528.6,-3,37,21,15,528,-1,,
1432,20181110112542,520.7,86,37,21,15,518,135,,
1433,20181110112552,513.8,168,37,21,15,519,50,,
1434,20181110112602,531.2,-94,37,21,15,531,-78,,
1435,20181110112612,516.9,150,37,21,15,519,79,,
1436,20181110112622,507.3,232,36,21,15,510,174,,
1437,20181110112632,522.6,-15,36,21,15,523,-6,,
1438,20181110112642,527.1,-3,36,21,15,529,-43,,
1439,20181110112652,525.8,3,36,21,15,526,0,,
1440,20181110112702,521.8,89,36,21,15,520,92,,
1441,20181110112712,523.4,52,36,21,15,524,30,,
1442,20181110112722,525.4,16,36,21,15,526,0,,
1443,20181110112732,515,144,36,21,15,512,173,,
1444,20181110112742,524.2,-11,36,21,15,525,-12,,
1445,20181110112752,529.1,-64,36,21,15,529,-24,,
1446,20181110112802,526.7,1,36,21,15,527,0,,
1447,20181110112812,521.1,64,36,21,15,521,71,,
1448,20181110112822,526,6,36,21,15,527,0,,
1449,20181110112832,525.4,17,36,21,15,526,15,,
1450,20181110112842,518.1,-3,36,21,15,520,0,,
1451,20181110112852,523.1,-14,36,22,15,524,-1,,
1452,20181110112902,526.1,-11,36,22,15,526,-11,,
1453,20181110112912,527.2,0,36,22,15,528,0,,
1454,20181110112922,527,1,36,22,15,527,0,,
1455,20181110112932,527,1,36,22,15,527,0,,
1456,20181110112942,527,1,36,22,15,527,0,,
1457,20181110112952,527.1,1,36,21,15,528,0,,
1458,20181110113002,527.2,1,36,21,15,528,0,,
1459,20181110113012,527.3,1,36,21,15,528,0,,
1460,20181110113022,527.3,0,36,21,15,528,0,,
1461,20181110113032,527.3,1,36,21,15,528,0,,
1462,20181110113042,527.4,1,36,21,15,528,0,,
1463,20181110113052,527.5,1,36,21,15,528,0,,
1464,20181110113102,526,-50,36,21,15,531,-80,,
1465,20181110113112,523,43,36,21,15,524,55,,
1466,20181110113122,523.9,-4,36,22,15,520,66,,
1467,20181110113132,529.2,-20,36,22,15,528,-3,,
1468,20181110113142,526.3,16,36,22,15,527,0,,
1469,20181110113152,526.2,15,36,22,15,526,0,,
1470,20181110113202,526.5,2,36,22,15,527,0,,
1471,20181110113212,526.4,11,36,22,15,526,12,,
1472,20181110113222,513.3,210,36,22,15,511,228,,
1473,20181110113232,515.9,101,36,22,15,516,125,,
1474,20181110113242,523.9,-15,36,22,15,524,-1,,
1475,20181110113252,532.2,-77,36,22,15,533,-74,,
1476,20181110113302,507.7,234,36,22,15,506,266,,
1477,20181110113312,521.6,18,36,22,15,521,39,,
1478,20181110113322,521.2,-6,36,22,15,524,-5,,
1479,20181110113332,527.1,0,36,22,15,527,0,,
1480,20181110113342,526.1,1,36,22,15,526,0,,
1481,20181110113352,521.8,61,36,22,15,521,67,,
1482,20181110113402,511.7,172,36,22,15,511,193,,
1483,20181110113412,532,-141,35,22,15,533,-141,,
1484,20181110113422,526.7,1,35,22,15,527,0,,
1485,20181110113432,526.4,1,35,22,15,527,0,,
1486,20181110113442,526.5,1,35,22,15,527,0,,
1487,20181110113452,525,32,35,22,15,523,62,,
1488,20181110113502,517.9,52,35,22,15,518,54,,
1489,20181110113512,519.9,46,35,22,15,523,5,,
1490,20181110113522,529.3,-31,35,22,15,529,-24,,
1491,20181110113532,526.3,2,35,22,15,527,0,,
1492,20181110113542,521.2,66,35,22,15,520,81,,
1493,20181110113552,517.5,116,35,22,15,514,162,,
1494,20181110113602,530.9,-152,35,22,15,533,-149,,
1495,20181110113612,522.2,51,35,22,15,520,83,,
1496,20181110113622,516.9,55,34,22,15,521,1,,
1497,20181110113632,530.6,-63,34,22,15,530,-53,,
1498,20181110113642,525.5,15,34,22,15,526,0,,
1499,20181110113652,512.4,165,34,22,15,515,120,,
1500,20181110113702,521.9,46,34,22,15,525,-5,,
1501,20181110113712,520.7,60,34,22,15,523,29,,
1502,20181110113722,525.4,1,34,22,15,526,0,,
1503,20181110113732,525.8,1,34,22,15,526,0,,
1504,20181110113742,526,1,34,22,15,526,0,,
1505,20181110113752,526.2,1,34,22,15,527,0,,
1506,20181110113802,520.3,71,34,22,15,525,1,,
1507,20181110113812,526.3,1,34,22,15,527,0,,
1508,20181110113822,526.4,1,34,22,15,527,0,,
1509,20181110113832,526.5,1,34,22,15,527,0,,
1510,20181110113842,524.3,0,34,22,15,525,0,,
1511,20181110113852,521.1,19,34,22,15,524,-2,,
1512,20181110113902,522.9,5,34,22,15,524,-2,,
1513,20181110113912,522.5,15,34,22,15,525,-2,,
1514,20181110113922,518.3,88,34,22,15,518,85,,
1515,20181110113932,525.4,-2,34,22,15,526,-1,,
1516,20181110113942,521.6,56,34,22,15,520,79,,
1517,20181110113952,530.8,-84,34,22,15,531,-78,,
1518,20181110114002,526.2,1,34,22,15,526,0,,
1519,20181110114012,524.3,40,34,22,15,520,95,,
1520,20181110114022,521.6,-14,34,22,15,523,-11,,
1521,20181110114032,513.7,138,34,22,15,515,128,,
1522,20181110114042,520.2,43,34,22,15,519,63,,
1523,20181110114052,520.4,-11,34,22,15,524,-3,,
1524,20181110114102,524.5,21,34,22,15,526,1,,
1525,20181110114112,515.9,141,34,22,15,512,175,,
1526,20181110114122,519.2,62,34,22,15,523,-6,,
1527,20181110114132,522.8,-15,34,22,15,524,-8,,
1528,20181110114142,526.8,-2,34,22,15,527,0,,
1529,20181110114152,524.2,27,34,22,15,517,137,,
1530,20181110114202,520.3,81,34,22,16,519,90,,
1531,20181110114212,524.9,20,34,22,16,514,173,,
1532,20181110114222,514.9,80,34,22,16,515,80,,
1533,20181110114232,521.7,-13,34,22,16,523,-2,,
1534,20181110114242,517.1,57,34,22,16,518,52,,
1535,20181110114252,517.4,66,33,22,16,517,76,,
1536,20181110114302,523.8,129,33,22,16,512,219,,
1537,20181110114312,506.4,235,33,22,16,505,264,,
1538,20181110114322,519.6,-10,33,22,16,517,71,,
1539,20181110114332,532.4,-144,33,22,16,534,-131,,
1540,20181110114342,519.6,91,33,22,16,521,49,,
1541,20181110114352,527.4,-31,33,22,16,527,-27,,
1542,20181110114402,525.3,1,33,22,16,526,0,,
1543,20181110114412,505.5,237,33,22,16,504,269,,
1544,20181110114422,517.2,61,33,22,16,517,74,,
1545,20181110114432,523.7,-87,32,22,16,531,-141,,
1546,20181110114442,519.4,99,32,22,16,514,168,,
1547,20181110114452,526.5,-20,32,22,16,524,1,,
1548,20181110114502,512.5,105,32,22,16,512,136,,
1549,20181110114512,517.5,51,32,22,16,517,68,,
1550,20181110114522,518.7,53,32,22,16,517,78,,
1551,20181110114532,529.4,-139,32,22,16,533,-151,,
1552,20181110114542,525.8,2,32,22,16,526,0,,
1553,20181110114552,525.1,1,32,22,16,525,0,,
1554,20181110114602,511.2,109,32,22,16,520,0,,
1555,20181110114612,530.6,-110,32,22,16,530,-81,,
1556,20181110114622,524,0,32,22,16,525,0,,
1557,20181110114632,523.4,1,32,22,16,524,0,,
1558,20181110114642,523.6,2,32,22,16,523,13,,
1559,20181110114652,518,118,32,22,16,511,193,,
1560,20181110114702,515.6,31,32,22,16,519,8,,
1561,20181110114712,517.6,45,32,22,16,518,57,,
1562,20181110114722,518.9,52,32,22,16,518,68,,
1563,20181110114732,522.2,-16,32,22,16,523,0,,
1564,20181110114742,531.2,-148,32,22,16,533,-148,,
1565,20181110114752,524.6,2,32,22,16,525,0,,
1566,20181110114802,514,76,31,22,16,517,47,,
1567,20181110114812,519.2,53,31,23,16,519,43,,
1568,20181110114822,519.7,34,31,23,16,514,138,,
1569,20181110114832,519,21,31,23,16,519,34,,
1570,20181110114842,521.8,56,31,23,16,522,58,,
1571,20181110114852,527.1,-71,31,23,16,529,-77,,
